id,Title,Author,Subjects,Median Entropy Rate,Mean Entropy Rate,Estimated Posterior Probability,Source File
1142,Typhoon,"Conrad, Joseph",Adventure stories Sea stories Ship captains -- Fiction Typhoons -- Fiction,0.8338425182165025,0.8713324448100072,82.38755798339844,Guten_index1142.json
1143,Notes on Life & Letters,"Conrad, Joseph","Conrad, Joseph, 1857-1924 Essays Literature -- History and criticism",0.7849075579743077,0.780518561133363,92.95255279541016,Guten_index1143.json
1144,In the Cage,"James, Henry",Didactic fiction Telegraphers -- Fiction,0.7372347851024871,0.7493054925743473,91.0234603881836,Guten_index1144.json
1145,Rupert of Hentzau: From The Memoirs of Fritz Von Tarlenheim: Sequel to The Prisoner of Zenda,"Hope, Anthony",Adventure stories British -- Foreign countries -- Fiction Impostors and imposture -- Fiction Kings and rulers -- Fiction,0.6234267455467974,0.6255105188137637,83.15293884277344,Guten_index1145.json
1147,A Journey from This World to the Next,"Fielding, Henry",English fiction Paranormal fiction Supernatural -- Fiction,0.8159035866399824,0.8335460373032951,93.2044906616211,Guten_index1147.json
1148,The Itinerary of Archbishop Baldwin Through Wales,"Giraldus, Cambrensis","Baldwin, Archbishop of Canterbury, approximately 1120-1190 Wales -- Description and travel -- Early works to 1800 Wales -- Social life and customs",0.8863991327491032,0.9205388874608573,93.3535385131836,Guten_index1148.json
1149,"From London to Land's End: and Two Letters from the ""Journey through England by a Gentleman""","Defoe, Daniel",England -- Description and travel -- Early works to 1800,0.7778523850801147,0.8119065666679552,89.15206909179688,Guten_index1149.json
1151,The Nibelungenlied,Unknown,"Epic poetry, Germanic Folklore -- Germany Kriemhild (Legendary character) Mythology, Germanic Nibelungen Siegfried (Legendary character)",0.7542681152476265,0.7337880446087348,90.18335723876953,Guten_index1151.json
1153,The Chessmen of Mars,"Burroughs, Edgar Rice",Mars (Planet) -- Fiction Science fiction,0.7277800631694826,0.7132317786733472,85.11141204833984,Guten_index1153.json
1154,The Voyages of Doctor Dolittle,"Lofting, Hugh",Animals -- Juvenile fiction Fantasy literature Human-animal communication -- Juvenile fiction Voyages and travels -- Juvenile fiction,0.657810038562427,0.643278322254029,73.32244110107422,Guten_index1154.json
1155,The Secret Adversary,"Christie, Agatha","Beresford, Tommy (Fictitious character) -- Fiction Beresford, Tuppence (Fictitious character) -- Fiction Detective and mystery stories Domestic fiction Married people -- Fiction Missing persons -- Fiction Private investigators -- England -- Fiction",0.7440269814450902,0.7677774692796607,78.80580139160156,Guten_index1155.json
1156,Babbitt,"Lewis, Sinclair",Businessmen -- Fiction Conformity -- Fiction Middle-aged men -- Fiction Psychological fiction Satire,0.7549346509937712,0.8001891551760052,77.19503021240234,Guten_index1156.json
1157,"Damaged Goods: The great play ""Les avariés"" by Brieux, novelized with the approval of the author","Sinclair, Upton, Brieux, Eugène",Sexually transmitted diseases -- Fiction,0.6805578843812359,0.6813904215507436,63.75703048706055,Guten_index1157.json
1158,Penrod and Sam,"Tarkington, Booth",Bildungsromans Boys -- Fiction Humorous stories Male friendship -- Fiction Middle West -- Fiction,0.8152931894942351,0.835384756831226,80.19353485107422,Guten_index1158.json
1159,Fire-Tongue,"Rohmer, Sax",Detective and mystery stories Secret societies -- Fiction,0.7630222057498028,0.766716878623083,92.0333251953125,Guten_index1159.json
1160,The Game,"London, Jack",Boxers (Sports) -- Fiction Boxing stories,0.7470862818995578,0.7132631861920303,64.66866302490234,Guten_index1160.json
1161,Jerry of the Islands,"London, Jack",Dogs -- Fiction Solomon Islands -- Fiction,0.7603235284513689,0.804352477649059,89.81446075439453,Guten_index1161.json
1162,The Jacket (The Star-Rover),"London, Jack",Astral projection -- Fiction California State Prison at San Quentin -- Fiction Death row inmates -- Fiction Paranormal fiction Prisoners -- Fiction Psychological fiction Reincarnation -- Fiction San Quentin (Calif.) -- Fiction,0.7977150706056099,0.8124454435082613,93.19815826416016,Guten_index1162.json
1163,Adventure,"London, Jack",Oceania -- Fiction,0.8017254801912184,0.8497079709335115,87.60946655273438,Guten_index1163.json
1164,The iron heel,"London, Jack",Dystopias -- Fiction Oligarchy -- Fiction Political fiction Revolutionaries -- Fiction Revolutions -- Fiction Science fiction Socialism -- Fiction,0.758020716315694,0.7915666060469948,82.50749969482422,Guten_index1164.json
1165,The Little Book of Modern Verse: A Selection from the Work of Contemporaneous American Poets,Unknown,American poetry,0.7226007978561626,0.7671574439208191,71.06065368652344,Guten_index1165.json
1166,The Second Book of Modern Verse: A Selection from the Work of Contemporaneous American Poets,Unknown,American poetry -- 20th century,0.794037747735119,0.7887006239891667,65.85755157470703,Guten_index1166.json
1167,A Strange Disappearance,"Green, Anna Katharine",Missing persons -- Fiction Mystery fiction New York (N.Y.) -- Fiction Police -- New York (State) -- New York -- Fiction Women household employees -- Fiction,0.8279307896767166,0.8435833865691019,89.52989959716797,Guten_index1167.json
1168,The Pool in the Desert,"Duncan, Sara Jeannette",British -- India -- Fiction India -- Social life and customs -- Fiction Women -- India -- Fiction,0.7886915959253131,0.8069481455296781,87.92852020263672,Guten_index1168.json
1170,Anabasis,Xenophon,"Classical literature Cyrus, the Younger, approximately 423 B.C.-401 B.C. Greece -- History -- Expedition of Cyrus, 401 B.C. Iran -- History -- To 640",0.7898847051285953,0.8011678857254326,77.25373840332031,Guten_index1170.json
1182,Dope,"Rohmer, Sax",Detective and mystery stories Drug traffic -- Fiction,0.7405983067373991,0.7718990036897565,91.22144317626953,Guten_index1182.json
119,A Tramp Abroad,"Twain, Mark",Americans -- Europe -- Fiction Europe -- Fiction Humorous stories Walking -- Fiction,0.7796916101801985,0.8158304632833737,89.32722473144531,Guten_index119.json
12,Through the Looking-Glass,"Carroll, Lewis",Alice (Fictitious character from Carroll) -- Juvenile fiction Children's stories Fantasy fiction Imaginary places -- Juvenile fiction,0.563491578789236,0.572817494586432,77.81906127929688,Guten_index12.json
120,Treasure Island,"Stevenson, Robert Louis",Pirates -- Fiction Sea stories Treasure Island (Imaginary place) -- Fiction Treasure troves -- Fiction,0.5881842480615843,0.6006629389834605,81.1353530883789,Guten_index120.json
121,Northanger Abbey,"Austen, Jane",Books and reading -- Fiction England -- Fiction England -- Social life and customs -- 19th century -- Fiction Gentry -- England -- Fiction Gothic fiction Horror tales -- Appreciation -- Fiction Love stories Marriage -- Economic aspects -- Fiction Satire Young women -- Fiction,0.7745427499484816,0.8007774447010287,93.09648132324219,Guten_index121.json
122,The Return of the Native,"Hardy, Thomas",Adultery -- Fiction Didactic fiction Heathlands -- Fiction Love stories Mate selection -- Fiction Mothers and sons -- Fiction People with visual disabilities -- Fiction Wessex (England) -- Fiction,0.7660131382243832,0.789497089326625,84.45755004882812,Guten_index122.json
123,At the Earth's Core,"Burroughs, Edgar Rice",Adventure stories Earth (Planet) -- Core -- Fiction Fantasy fiction Science fiction,0.6896743192842124,0.7042039866638822,74.44904327392578,Guten_index123.json
124,Deuterocanonical Books of the Bible: Apocrypha,Anonymous,Apocryphal books (Old Testament) Bible. Apocrypha,0.6789800931069254,0.6716820712765976,58.86844253540039,Guten_index124.json
125,A Girl of the Limberlost,"Stratton-Porter, Gene",Bildungsromans Conflict of generations -- Fiction Didactic fiction Domestic fiction Girls -- Fiction Indiana -- Fiction Mothers and daughters -- Fiction Moths -- Fiction Swamps -- Fiction,0.7249802209323093,0.732833696638864,69.5880126953125,Guten_index125.json
1296,The Provost,"Galt, John",Humorous stories Irvine (Scotland) -- Fiction Merchants -- Fiction Municipal government -- Fiction Political fiction Politicians -- Fiction Scotland -- Social life and customs -- Fiction,0.8420711695921991,0.8249722168268567,87.62342071533203,Guten_index1296.json
1297,The Iron Puddler: My Life in the Rolling Mills and What Came of It,"Davis, James J. (James John)","Blue collar workers -- United States -- Biography Davis, James J. (James John), 1873-1947 Labor unions -- United States",0.7416778767581588,0.7573824116543754,71.92533874511719,Guten_index1297.json
1298,The Virginian: A Horseman of the Plains,"Wister, Owen",Cattle stealing -- Fiction Cowboys -- Fiction Vigilantes -- Fiction Western stories Wyoming -- Fiction,0.7431355985603185,0.7700238893875158,81.16404724121094,Guten_index1298.json
1299,The Heritage of the Sioux,"Bower, B. M.",Dakota Indians -- Fiction Western stories,0.7852432241762956,0.8103932941912397,88.13251495361328,Guten_index1299.json
1300,Riders of the Purple Sage,"Grey, Zane",Latter Day Saint women -- Fiction Polygamy -- Fiction Utah -- Fiction Western stories Women ranchers -- Fiction,0.7678445539432013,0.7879583642882227,69.3583755493164,Guten_index1300.json
1301,The French Revolution: A History,"Carlyle, Thomas","France -- History -- Louis XVI, 1774-1793 France -- History -- Revolution, 1789-1799",0.8122420967259067,0.862488183590316,93.51526641845703,Guten_index1301.json
1303,The Scapegoat,"Caine, Hall, Sir",Jews -- Morocco -- Fiction Sephardim -- Morocco -- Fiction,0.7414894254784006,0.7561503184631432,76.12571716308594,Guten_index1303.json
1304,Bulchevy's Book of English Verse,Unknown,English poetry,0.8095979449831158,0.8267260076916007,89.81446075439453,Guten_index1304.json
1305,The Ball at Sceaux,"Balzac, Honoré de",French fiction -- Translations into English,0.8031949286480089,0.8480092760557127,81.0709228515625,Guten_index1305.json
1306,Seven Men [Excerpts],"Beerbohm, Max, Sir",Character sketches Short stories,0.7903739589972171,0.7790554384003802,75.93751525878906,Guten_index1306.json
1307,The Magic Skin,"Balzac, Honoré de",Authors -- Fiction Fantasy fiction French fiction -- Translations into English Hides and skins -- Fiction Magic -- Fiction Wishes -- Fiction,0.7634811497876078,0.8322101476573887,93.35869598388672,Guten_index1307.json
1308,A Florentine Tragedy; La Sainte Courtisane,"Wilde, Oscar",Drama,0.7805995144723163,0.7368299377799726,56.29433822631836,Guten_index1308.json
1309,"The Spirit of Place, and Other Essays","Meynell, Alice",English essays,0.8858150632302869,0.8948939171127849,91.90164947509766,Guten_index1309.json
131,"The Pilgrim's Progress from this world to that which is to come: Delivered under the similitude of a dream, by John Bunyan","Bunyan, John",Christian fiction Christian pilgrims and pilgrimages -- Fiction,0.6675273117983056,0.6683015503633701,60.98504638671875,Guten_index131.json
1310,"The Annals of the Parish: Or, the Chronicle of Dalmailing During the Ministry of the Rev. Micah Balwhidder","Galt, John",Clergy -- Fiction Scotland -- Fiction,0.7792679023013518,0.7808542563663505,62.5875358581543,Guten_index1310.json
1312,Selected Stories of Bret Harte,"Harte, Bret","California -- Social life and customs -- Fiction Short stories, American Western stories",0.8467681000594779,0.8724839671023301,93.5691146850586,Guten_index1312.json
1313,Over the Sliprails,"Lawson, Henry","Australia -- Fiction Short stories, Australian",0.7595393418626792,0.7785496367639109,86.4383773803711,Guten_index1313.json
1314,The Malefactor,"Oppenheim, E. Phillips (Edward Phillips)",Detective and mystery stories Fiction,0.7726021846384397,0.7701756710471844,88.28973388671875,Guten_index1314.json
1316,Some Reminiscences,"Conrad, Joseph","Authors, English -- 19th century -- Biography Conrad, Joseph, 1857-1924",0.8197236529378544,0.8451866020952199,93.31891632080078,Guten_index1316.json
1317,"Saltbush Bill, J. P.","Paterson, A. B. (Andrew Barton)",Frontier and pioneer life -- Australia -- Poetry,0.8128592769031223,0.8290085730701332,67.06403350830078,Guten_index1317.json
1319,Increasing Human Efficiency in Business: A Contribution to the Psychology of Business,"Scott, Walter Dill","Business Industrial efficiency Industrial management Psychology, Applied Psychology, Industrial",0.8317597625974469,0.8348828185317712,93.369140625,Guten_index1319.json
132,The Art of War,"Sunzi, active 6th century B.C.",Military art and science -- Early works to 1800 War -- Early works to 1800,0.980629848062383,0.9848294348775792,94.8607406616211,Guten_index132.json
1320,"Criminal Psychology: A Manual for Judges, Practitioners, and Students","Gross, Hans","Criminal anthropology Criminal psychology Evidence (Law) Psychology, Pathological",0.7665280960721111,0.7722393101384465,92.33485412597656,Guten_index1320.json
1321,The Waste Land,"Eliot, T. S. (Thomas Stearns)",Poetry Prose poems,0.9877995481212094,1.0099678190027894,94.43484497070312,Guten_index1321.json
1322,Leaves of Grass,"Whitman, Walt",American poetry -- 19th century,0.7527264485108333,0.7935245677194035,73.6854476928711,Guten_index1322.json
1323,History of the Conquest of Peru: With a Preliminary View of the Civilization of the Incas,"Prescott, William Hickling","Incas Peru -- History -- Conquest, 1522-1548",1.2612145645460195,1.2357351798869924,94.94422149658203,Guten_index1323.json
1324,Russia in 1919,"Ransome, Arthur","Soviet Union -- History -- Revolution, 1917-1921",0.7760657437808626,0.7688913468845645,65.28152465820312,Guten_index1324.json
1325,Twenty Years at Hull House; with Autobiographical Notes,"Addams, Jane","Addams, Jane, 1860-1935 Hull House (Chicago, Ill.) -- History Social service -- Illinois -- Chicago -- History Social settlements -- Illinois -- Chicago -- History Women social reformers -- United States -- Biography",0.7960168836815713,0.8019235761662282,83.18365478515625,Guten_index1325.json
1327,Elizabeth and Her German Garden,"Von Arnim, Elizabeth",Autobiographical fiction British -- Germany -- Fiction Gardening -- Fiction Gardens -- Fiction Germany -- Fiction Women gardeners -- Fiction,0.8050345814798924,0.7871683589887046,84.3150405883789,Guten_index1327.json
1328,The Tinker's Wedding,"Synge, J. M. (John Millington)",Ireland -- Drama,0.5509109389458758,0.5645305745540657,58.845848083496094,Guten_index1328.json
1329,A Voyage to Arcturus,"Lindsay, David",Life on other planets -- Fiction Psychological fiction Quests (Expeditions) -- Fiction Science fiction,0.7657934944027756,0.7911823829253989,91.22144317626953,Guten_index1329.json
133,The Damnation of Theron Ware,"Frederic, Harold",Belief and doubt -- Fiction Clergy -- Fiction Methodists -- Fiction New York (State) -- Fiction Psychological fiction,0.7544209676450273,0.7730886334629586,84.90685272216797,Guten_index133.json
1330,"The Story of Little Black Sambo, and The Story of Little Black Mingo","Bannerman, Helen",Boys -- Juvenile fiction Children's stories Crocodiles -- Juvenile fiction Girls -- Juvenile fiction India -- Juvenile fiction Mongooses -- Juvenile fiction Pride and vanity -- Juvenile fiction Tiger -- Juvenile fiction,0.4955380215904289,0.5129294558283851,53.325931549072266,Guten_index1330.json
