,perplexity,prediction,percentage,entropy_rate,rates
278,78.56,Human,66.73,0.7463898188873023,"[0.8269288599132086, 0.7253302432491181, 0.7696939093240557, 0.7174505539527203, 0.7329398092898083, 0.7938951315717891, 0.6476131199100003, 0.7519962486926064, 0.6869548655543373, 0.635359402951918, 0.6693191352328095, 0.7710713293811556, 0.7215787164733887, 0.6520501191985645, 0.6417249090479722, 0.780814981507164, 0.6537921714765261, 0.8093186667698244, 0.8404540933334904, 0.6574857630740767, 0.661510049438571, 0.7449982522186225, 0.7932178667793939, 0.8323054130494668, 0.7491939428634887, 0.8785182901546839, 0.7520664882860477, 0.762092869113479, 0.7777240000920342, 0.7542431798523211, 0.691201197930249, 0.7635785707341818, 0.6431264398260128, 0.7669140706000209, 0.7967150414068221, 0.7397712817446295, 0.8324850163140814, 0.8134789619638799, 0.7808725338643875, 0.758628030608255, 0.8235690476342309]"
279,92.4,Human,40.19,0.6452195295079347,"[0.6687430811381522, 0.7258952434478246, 0.6977564308396547, 0.6985910793968763, 0.7011347069323673, 0.6626527923163646, 0.6990048476320911, 0.6495480091945294, 0.6864964413607363, 0.7088105409996412, 0.788599658325373, 0.6662900005087464, 0.7438187547729963, 0.6297116943362112, 0.0, 0.698819817958236, 0.7016321706939462, 0.697394912299744, 0.8055017592707452, 0.0, 0.7164221252098252, 0.0, 0.6786816253459785, 0.6052076584921855, 0.703456752437765, 0.6248313819605525, 0.5940288953535815, 0.6974723408730916, 0.7760885412528804, 0.6911488591468715, 0.5843798453064933, 0.6996686269306602, 0.6604597715190802, 0.7115970176864004, 0.6751424278079164, 0.7907011858839786, 0.7007276301894796, 0.7167569828603743, 0.7955767240089894, 0.650421267749713, 0.7508291083852708]"
282,64.81,Human,58.33,0.7502203061850613,"[0.6213620311804819, 0.6767736340388323, 0.7931049371468145, 0.8142367446261854, 0.745588276205075, 0.6941605419045929, 0.6861728756334008, 0.8639360078691354, 0.6864880962672494, 0.7406965088892795, 0.7024987197938091, 0.6931268985966531, 0.6647655295349993, 0.7269969181350039, 0.6475992906352773, 0.710060433900438, 0.6450228409233344, 0.8012191689037249, 0.6865120170354398, 0.7491780501139554, 0.6894466490583449, 0.710644455657297, 0.7556403649151061, 0.6495001824137214, 0.8398704178954627, 0.6568422014503906, 0.859744980940118, 0.8301400855052903, 0.8843499096081894, 0.6536178967294474, 0.7260844753913703, 0.7900186839166351, 0.6748476340032787, 0.8132545140365662, 0.7789057925472653, 0.839228630015857, 0.7931051309166899, 0.8885028257470121, 0.9092958848639412, 0.781326225783441, 0.8851660908584068]"
283,47.98,Human,94.19,0.7334280395402215,"[0.7860097967166062, 0.8001762903541458, 0.654930657425604, 0.8106484442000185, 0.8075542524990414, 0.6464060807717545, 0.6551829929568174, 0.7989314331541616, 0.6763073280356167, 0.7578258388074963, 0.6973139056153627, 0.6739193256498567, 0.6528186026149991, 0.6613753340753089, 0.6985264138604689, 0.665827832162781, 0.6841282124000189, 0.7848163405883606, 0.6737947371028544, 0.7315587275545552, 0.7462558437003628, 0.667225421377675, 0.8052074832689068, 0.7058235255365396, 0.7971502528990639, 0.6583383006864265, 0.6686460954612237, 0.7281128611942596, 0.6753262686266228, 0.6742637342409477, 0.6760672545677303, 0.8196856646091081, 0.8036150635266168, 0.8070329677447651, 0.7977330931989637, 0.8036426689329892, 0.752485290741216, 0.8179163306665367, 0.7542026526247199, 0.8118535983239614, 0.7819127026746088]"
284,56.29,Human,86.78,0.5804683366990404,"[0.5764829179404933, 0.7935653438993745, 0.0, 0.543054439722845, 0.571893584554168, 0.6106764111746003, 0.47283015667505657, 0.80828094014137, 0.0, 0.0, 0.5463849909125101, 0.6185679548172607, 0.6497714132050525, 0.6736552413261871, 0.536916682592122, 0.5463618008684097, 0.8677369570108735, 0.5971181872409398, 0.0, 0.6957439571398693, 0.5490433536814389, 0.4854752884544698, 0.4683336826318751, 0.4683336826318751, 0.7431067007442246, 0.0, 0.8865466506308716, 0.6689645949747077, 0.8902521071415151, 0.8857291073141209, 0.0, 0.4854752884544698, 0.8662802459883998, 0.7510124709260231, 0.7285264290185649, 0.8151209480583628, 0.6809464058137317, 0.6864549422369173, 0.85517332264238, 0.8673649048631314, 0.9080206992324394]"
285,98.17,Human,86.78,0.30050431978985814,"[0.0, 0.0, 0.5139652926730841, 0.0, 0.0, 0.0, 0.0, 0.4765069285296048, 0.0, 0.5618870245072916, 0.0, 0.7052921188193211, 0.6671267174682028, 0.7473239020184742, 0.0, 0.6128945978441956, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5828508966054133, 0.7361959646596313, 0.0, 0.7359187402266338, 0.49321335864191024, 0.6451975532789773, 0.7614878732219981, 0.6641596071501233, 0.6218182522435846, 0.7246677698672115, 0.6230321848706154, 0.7189400312618588, 0.7281982974960507]"
286,83.86,Human,90.3,0.6447609542031041,"[0.6973379832000324, 0.8050569291978092, 0.7046984103718211, 0.6999074184242096, 0.6940574416700822, 0.7105847941942425, 0.0, 0.8570340791388326, 0.7565602216185554, 0.0, 0.7153898869681697, 0.8426054983776441, 0.711887055990606, 0.7024062421226397, 0.8620067579420365, 0.700865356417222, 0.0, 0.7056944915585602, 0.0, 0.7071356750212474, 0.6986027248175634, 0.7177197708459249, 0.0, 0.7174285813390414, 0.7083521667137535, 0.8751999015704157, 0.7081794367341123, 0.0, 0.7094647669528595, 0.8320102834320822, 0.7041453756194634, 0.718895439584428, 0.7480934407850335, 0.8227280009865242, 0.7797548685163649, 0.7199401680342434, 0.8354998467421526, 0.8946119324895224, 0.6928376435971672, 0.8930718131858263, 0.7854347181670829]"
287,50.67,Human,99.33,0.5825205116275394,"[0.680790410601083, 0.0, 0.6867597758395682, 0.0, 0.7649267825302857, 0.695091319503258, 0.6847521544447257, 0.6822042026413053, 0.7415032852643035, 0.0, 0.6763532680341051, 0.0, 0.0, 0.0, 0.0, 0.8949424758063846, 0.6742841656200139, 0.8986037183026013, 0.8049687818660949, 0.6740530650312865, 0.841336061729168, 0.7220618586085449, 0.697629044510901, 0.7273107492833344, 0.0, 0.0, 0.7200062630179893, 0.9224673727121947, 0.0, 0.8905806233411176, 0.6924054635271008, 0.7341983702066659, 0.7006783691999924, 0.7907460244529279, 0.8925202771369705, 0.8092999302723277, 0.8345426778004678, 0.8451250619928636, 0.9010178138566549, 0.8660034740698014, 0.7361781355250766]"
288,75.85,Human,99.33,0.7113273737236884,"[0.5841142517768694, 0.8134607040048535, 0.5921694886160074, 0.7528599561036043, 0.6974572815999712, 0.6043473780866803, 0.5939519659769773, 0.5645555996493219, 0.7403784952284821, 0.6013765003659804, 0.7795148677333421, 0.819439216678368, 0.7298083863640413, 0.5978207517585841, 0.7847766727852875, 0.7684459596216041, 0.783658402346809, 0.7000236262339089, 0.5752040474255152, 0.6185345111476265, 0.8092204880867101, 0.6756122022883138, 0.6533205881188973, 0.6026217093671563, 0.6840493215226862, 0.7533492971647499, 0.7065351595405345, 0.7390749961820057, 0.680911323598379, 0.5861798591474977, 0.6619361202383327, 0.7661936005657335, 0.814991450229774, 0.7375895034907892, 0.828110451795458, 0.8152089463533675, 0.8077230959423382, 0.7761169787158607, 0.8135615083287611, 0.7625483409019165, 0.7876693175881186]"
289,42.1,Human,98.76,0.6057594393741862,"[0.8067730612406722, 0.7707950021863631, 0.7411980942673416, 0.7642430323178018, 0.7563716399434769, 0.809944990085771, 0.0, 0.8043022825028848, 0.6929581827923325, 0.835596857617572, 0.8756942613650122, 0.0, 0.8219811358572844, 0.0, 0.7435990494486243, 0.7656533266009007, 0.7608070014922675, 0.8721834829160553, 0.7332133900461526, 0.7670933018147351, 0.0, 0.0, 0.6591848758235814, 0.7474659003866745, 0.7395967257447709, 0.0, 0.0, 0.0, 0.7282764298581903, 0.7438428553754323, 0.7298340897075205, 0.7393319395272296, 0.0, 0.7285538552603631, 0.8004718358729687, 0.8752020232726399, 0.7520600699250427, 0.8595301461104199, 0.8140874106734634, 0.8230140183854904, 0.7732767459226001]"
290,65.2,Human,65.61,0.659678848672037,"[0.8269754377835007, 0.7567042167670447, 0.6303856423263556, 0.5179696898040916, 0.6940689423744941, 0.6281550515407048, 0.5920114562898221, 0.6098102940046426, 0.6026963569210629, 0.772820745535321, 0.7815390664514605, 0.6637763307409544, 0.5146033024146528, 0.6245796980370794, 0.596021736047654, 0.7754967222753024, 0.6043844130947185, 0.7338877173021788, 0.6644295668613119, 0.6362103376979313, 0.724395447323461, 0.7875056099468657, 0.6552234473993701, 0.4638255960210913, 0.6296140327396812, 0.5885773366231088, 0.5027953251740139, 0.5468621708499999, 0.7069189741744684, 0.7191451077654648, 0.8049444461429065, 0.5611934809096758, 0.5308655103731569, 0.47204728460291145, 0.6354001990295657, 0.7615914567656108, 0.8038334428285371, 0.6979321483539789, 0.7267792582586218, 0.7164240974251638, 0.7844316985755783]"
291,42.12,Human,99.99,0.684956599676343,"[0.6318794099528059, 0.7188592049946667, 0.7194751189856068, 0.7129064694099967, 0.7302014056335951, 0.7087664249189666, 0.7428656212599704, 0.7403951055449554, 0.6632713678601102, 0.795975636708794, 0.7140763464085649, 0.712417620827575, 0.696001234621031, 0.7387900254059475, 0.6990607299224495, 0.7415289196763248, 0.6937346261409639, 0.7358425458243261, 0.6620876733965536, 0.0, 0.0, 0.7211484395635963, 0.7140435410226716, 0.7287587128440146, 0.7070671356880854, 0.6966316352460612, 0.7248902060782004, 0.696193489391599, 0.7220471694193, 0.7895389493569954, 0.7627085641946304, 0.7227423848910398, 0.7017310340322557, 0.7535545109918566, 0.7005425614151048, 0.7661354631107902, 0.7357914591899328, 0.7438546114225669, 0.6803826440429109, 0.709041508754373, 0.7482810785808723]"
292,42.08,Human,84.92,0.553841945558929,"[0.7685263549229825, 0.7352242426894092, 0.6885880991685154, 0.0, 0.6645309242048578, 0.6966199232009412, 0.6835106198072003, 0.706905586128265, 0.6766232003911931, 0.7040181022615342, 0.0, 0.7600096292565964, 0.6802518336696864, 0.6626662129536511, 0.6871704606591368, 0.0, 0.725539815092119, 0.7065208846407062, 0.0, 0.0, 0.0, 0.7488890559844933, 0.7015050747770547, 0.6412718771760588, 0.0, 0.0, 0.6731312611769803, 0.7792131036391766, 0.7037057929061195, 0.0, 0.7002328550438951, 0.6572815304111194, 0.7527432333519742, 0.7314508207583241, 0.7275744955065245, 0.7139839303323923, 0.7515738547994048, 0.6715486070146736, 0.7029319678150584, 0.7255620442179576, 0.7782143739580788]"
294,66.05,Human,70.64,0.7346004397768567,"[0.6463093719110672, 0.7679849548825073, 0.67173653906742, 0.7448754299863405, 0.6603389057413702, 0.8242323948030309, 0.7857407829313279, 0.8252070044924857, 0.7232741813983254, 0.7593818212058279, 0.7623010243997241, 0.7875626240145948, 0.6748208577561471, 0.6579257706240721, 0.6683521875041468, 0.6690076355098002, 0.6696597911078287, 0.6648960950367683, 0.7865726709306653, 0.6309734227148871, 0.6799738736105091, 0.6607669568674174, 0.8217891373644493, 0.8067403590462663, 0.7260586032380745, 0.6961368552596386, 0.6506334562806068, 0.696989113809835, 0.7951804171631683, 0.6745149338125896, 0.661478961035006, 0.7362513721410836, 0.6774266638228977, 0.821846709191295, 0.755681701793699, 0.8199044492802581, 0.7770943145134447, 0.7953712003559699, 0.8131676640039379, 0.8273496826836644, 0.8431081395589841]"
295,36.18,Human,99.88,0.5848283357288876,"[0.0, 0.6610971070266827, 0.7737422422373393, 0.8007292762533439, 0.7560064510717646, 0.0, 0.6601036475135997, 0.7690416432020427, 0.6500451797959249, 0.6718751744299997, 0.6388385876867875, 0.6384338057342415, 0.7081436291873573, 0.6713719386731134, 0.7550133649093571, 0.0, 0.0, 0.6465727262145778, 0.6810523950311249, 0.6905598301785376, 0.6718166325669365, 0.6813526925449032, 0.0, 0.0, 0.659626708088451, 0.7690824673285361, 0.6723966572621188, 0.6601778437087749, 0.6722051099811319, 0.0, 0.6784225642492907, 0.6733092720681585, 0.7310712608915642, 0.8200246529994841, 0.8166389668481381, 0.6826098010744314, 0.7682126995182773, 0.6598528853477746, 0.7043968470760726, 0.7215734817509037, 0.762564222433644]"
297,58.9,Human,63.27,0.73439889468415,"[0.8103802085033238, 0.7378523323047089, 0.7411742178128031, 0.6488062657341567, 0.699503924054432, 0.7447072403253087, 0.5875405723030036, 0.707622852468109, 0.6174200299138722, 0.6797537542353134, 0.6877702108449452, 0.8439515523620563, 0.6120594731053707, 0.6746641093100875, 0.8265939487557693, 0.8401379817458031, 0.6215501535671382, 0.8023768873799341, 0.7854174865775241, 0.650755485808236, 0.6943651258378952, 0.7695623047206032, 0.6312030296991822, 0.803754284406305, 0.685098714859616, 0.5962261387874787, 0.7733255324131569, 0.6642296477155809, 0.8270612328234895, 0.8049840645354217, 0.7525377950535983, 0.723879370110517, 0.6461364435329175, 0.6571196138440925, 0.729702830906809, 0.8095626008763095, 0.864606919502869, 0.839183270844594, 0.836541865099834, 0.8526156754133788, 0.8286195339546031]"
298,69.81,Human,0.0,0.7608685740059073,"[0.6475792723165851, 0.6840795355215342, 0.7256158650052056, 0.6893321148682677, 0.6623195993837456, 0.7637679826186764, 0.6703556951633061, 0.7780387716598736, 0.8268267705630062, 0.6570663672651119, 0.7485903675100684, 0.6489453946056455, 0.7016110867182794, 0.7720908015601686, 0.7367196617501333, 0.7543312818457497, 0.8480156684678968, 0.8413812256439747, 0.6467372603687143, 0.6272436529438913, 0.8459398228911242, 0.8748763685790725, 0.661788692557459, 0.6380704128512145, 0.6225055314432981, 0.6602337477227103, 0.7913687430591335, 0.8627590558872611, 0.8586817232172169, 0.7202261765945663, 0.7536802403005721, 0.8843185455784796, 0.8139230875229145, 0.7914510042276592, 0.855750515353799, 0.8721186425436224, 0.844229668390042, 0.8450963925391298, 0.8783193442606779, 0.8398550840980837, 0.8497703588443348]"
299,69.06,Human,68.1,0.7666421290597478,"[0.6729667610074181, 0.7276995404059747, 0.8181656546539994, 0.6658260851592971, 0.7480184058647267, 0.6896275470746408, 0.6874374354496745, 0.8437109652590657, 0.8272960026646108, 0.8587474602868743, 0.6906319321416428, 0.6959586060766147, 0.8080170188600173, 0.7654914009692216, 0.7774037524758822, 0.7360327703214181, 0.6847681348004175, 0.7688816932274963, 0.7415978075336261, 0.846388850587996, 0.6899983863920941, 0.6944814453244563, 0.7723396579295699, 0.6745487861596551, 0.8271130984125389, 0.6873945321777006, 0.8437988569467726, 0.6739694218892182, 0.7381973698473512, 0.7717989820391978, 0.8495160682275561, 0.8454048906665146, 0.8209208832386437, 0.6935548869770973, 0.7817129941048796, 0.8176268477835885, 0.8200295899641744, 0.8419521475014092, 0.8384614869106547, 0.835542207356957, 0.8592969267790114]"
300,57.47,Human,9.29,0.6832972312853166,"[0.6673791673364043, 0.6117899459888533, 0.7440829663777264, 0.6920897974893628, 0.6940038001524838, 0.585544571963646, 0.6402358730320171, 0.5764924804538883, 0.7038943611916963, 0.6110321977081516, 0.6524277720040105, 0.7812514546828797, 0.7418006723179683, 0.6420811248963866, 0.6936287114578448, 0.6176070359504454, 0.6711326742789884, 0.592242869015685, 0.5893661564937612, 0.5943378286213259, 0.6197251522891438, 0.6181664335346372, 0.7749234873161296, 0.8036634266865356, 0.741920374489677, 0.5988258907316638, 0.6526080186478834, 0.7434082952145693, 0.7317146007741748, 0.7036135460801874, 0.5960551443993733, 0.5894768221686234, 0.751971145803384, 0.7055468862779335, 0.7690697234243554, 0.7593168024512696, 0.7510504153051641, 0.7510323145838442, 0.8012161467527368, 0.7601924551290459, 0.6892679392241184]"
301,36.67,Human,90.95,0.6049723002353034,"[0.6911426818336526, 0.0, 0.8199784979439582, 0.6840568898877669, 0.7471538477919242, 0.0, 0.6493279165244688, 0.0, 0.7540584758583487, 0.0, 0.0, 0.7140834105016848, 0.6977809883472985, 0.0, 0.7891422352342796, 0.7667568021148289, 0.754824205287881, 0.669230162565251, 0.7851914179052749, 0.7369976954645011, 0.7481581690450096, 0.7231486615986015, 0.0, 0.0, 0.7833962272787647, 0.7564955595862137, 0.7666979850884206, 0.7512139649667883, 0.708060468025442, 0.757546216236281, 0.7605045669703986, 0.8299600572352469, 0.789487944986492, 0.742073842173059, 0.8720180221518024, 0.7660736400489799, 0.6652279047890048, 0.7860615073192783, 0.7914778750801351, 0.8185721757371972, 0.7279642940691999]"
302,70.02,Human,60.85,0.7811368392004533,"[0.78219405598985, 0.8177079559967265, 0.7809208356403003, 0.7828434481851795, 0.8208417658758003, 0.7791687603202928, 0.7327217052213769, 0.7832268588831202, 0.834259482398874, 0.7718315028652627, 0.7837062477395853, 0.6891553375417183, 0.7678699801880559, 0.8027537322369692, 0.7855279514215878, 0.7718286049051517, 0.7507082528199026, 0.7838512113504763, 0.7947177614004121, 0.7814629756677, 0.7804966168718429, 0.7804408959131067, 0.783566498989745, 0.7934469070521171, 0.7586189953520606, 0.7613739840740766, 0.8219723483518904, 0.7830485135729736, 0.7842788012483598, 0.7838432401135316, 0.7848913749728171, 0.7744483268871155, 0.7826142740500099, 0.7791922196254094, 0.7607339320763878, 0.78349006148803, 0.7265407714161357, 0.8135251591819512, 0.7706065849566374, 0.8089546174051842, 0.8132278569708601]"
303,68.94,Human,77.58,0.7429830644132074,"[0.6696292459290908, 0.6801219475219684, 0.6854866350381187, 0.6950394529667402, 0.7074618070216784, 0.756495442478029, 0.7382688774814614, 0.6957963690174173, 0.7391670984391484, 0.6798880895744417, 0.7441872810068694, 0.8226786050973447, 0.7239979694822034, 0.7368826810953611, 0.7801994382612544, 0.7154805552712902, 0.7186469128743437, 0.7811072426936103, 0.7708529518936518, 0.6786476502156008, 0.684103688476892, 0.8160551439750982, 0.7068019797489848, 0.7315385044376774, 0.8294558503356628, 0.7626094319026724, 0.6742995660648412, 0.6991977554176642, 0.679595714750454, 0.6855744918782509, 0.6962163116436993, 0.8255031245850343, 0.7621831432499702, 0.7661009306145126, 0.7807303314269941, 0.7648776317677697, 0.8087936932007481, 0.8031394688345285, 0.7899309602430609, 0.8414750135215405, 0.834086651505818]"
304,47.67,Human,35.87,0.7200884054332638,"[0.7093077379745074, 0.0, 0.7140083022103372, 0.7203535155245354, 0.8749230172555927, 0.7708758460330274, 0.7774999962844877, 0.7212740132288105, 0.721467201807838, 0.7435147331186457, 0.7124410783170068, 0.7087619589288146, 0.8957228377129957, 0.8976963841358088, 0.7192202819381807, 0.0, 0.7060878575667409, 0.8705011701524082, 0.0, 0.7178027803896633, 0.8328237375328456, 0.7009363285940153, 0.7143937792623382, 0.9147173132866268, 0.7154942671119712, 0.7185597924851107, 0.7333028630068869, 0.8995188875769689, 0.719701757502858, 0.9617559974337742, 0.0, 0.7264192912934274, 0.8541949235056184, 0.8353257012640524, 0.9403145014673567, 0.9137080776356086, 0.8685979727952177, 0.8052096297910686, 0.8821336276680983, 0.8931977094640506, 0.9118597515065227]"
